,date,meantemp,humidity,wind_speed,meanpressure,pretemp,month,monthint,monthint2,model2,model3,model4
234,2013-08-23,31.286,73.143,2.643,1001.429,29.167,08,8,64,29.18991467859787,30.117032062153527,30.11703206215412
235,2013-08-24,32.0,71.25,18.525,1000.333,31.286,08,8,64,30.32995025287744,30.215434642763096,30.215434642763924
236,2013-08-25,29.0,90.75,0.925,998.75,32.0,08,8,64,30.427803929823046,29.542011555087914,29.542011555088724
237,2013-08-26,32.0,69.875,6.475,997.857,29.0,08,8,64,29.1122387105736,30.17608288080033,30.176082880800948
238,2013-08-27,32.143,57.286,17.071,999.857,32.0,08,8,64,31.576969919439584,31.698229052530134,31.698229052530806
239,2013-08-28,30.143,60.714,11.643,1003.714,32.143,08,8,64,31.678289748097917,31.68938356339703,31.68938356339767
240,2013-08-29,31.5,57.0,9.275,1003.25,30.143,08,8,64,30.48595268936979,31.505841302653465,31.505841302654005
241,2013-08-30,29.167,73.0,3.1,1003.5,31.5,08,8,64,30.871166897404066,30.81885484580679,30.818854845807444
242,2013-08-31,29.0,71.75,4.65,1003.25,29.167,08,8,64,29.196876673875437,30.147182499766743,30.14718249976735
243,2013-09-01,30.0,65.2,11.48,1003.2,29.0,09,9,81,28.660281124972677,29.286423717265265,29.286423717265944
244,2013-09-02,31.857,50.857,15.343,1003.714,30.0,09,9,81,29.970067038893504,30.76496801157962,30.76496801158023
245,2013-09-03,32.75,45.5,14.8,1001.5,31.857,09,9,81,31.593573214921562,32.02574900128973,32.025749001290365
246,2013-09-04,31.714,48.0,14.543,1002.167,32.75,09,9,81,32.12485639536706,32.195420377549674,32.195420377550356
247,2013-09-05,31.667,46.0,13.567,1001.5,31.714,09,9,81,31.503291685715325,31.97806346626021,31.978063466260828
248,2013-09-06,30.571,55.714,10.043,1003.429,31.667,09,9,81,31.100091325034114,31.280587213988216,31.28058721398888
249,2013-09-07,30.833,51.833,6.783,1004.167,30.571,09,9,81,30.59742809949174,31.301869996632078,31.301869996632618
250,2013-09-08,28.0,71.75,2.325,1007.25,30.833,09,9,81,29.945316650476414,29.89797977298615,29.897979772986854
251,2013-09-09,31.0,57.5,42.22,1007.0,28.0,09,9,81,27.373580329999378,28.157992914389524,28.15799291439049
252,2013-09-10,29.667,66.333,3.7,1005.333,31.0,09,9,81,30.290111053577753,30.372107762818622,30.37210776281928
253,2013-09-11,30.857,61.143,3.971,1005.571,29.667,09,9,81,29.57212006932528,30.249237980384375,30.249237980384944
254,2013-09-12,31.167,60.333,2.783,1008.167,30.857,09,9,81,30.50939506179824,30.869170193504665,30.86917019350526
255,2013-09-13,31.143,67.143,3.171,1007.143,31.167,09,9,81,30.38737226107827,30.395867666357752,30.395867666358434
256,2013-09-14,30.5,67.0,2.783,1003.833,31.143,09,9,81,30.38890899285026,30.41545920388382,30.415459203884488
257,2013-09-15,31.625,56.375,3.938,1001.375,30.5,09,9,81,30.410087775093146,31.008725491664485,31.008725491665036
258,2013-09-16,29.667,60.0,7.1,1002.333,31.625,09,9,81,30.949310125272415,31.02594673049332,31.025946730493995
259,2013-09-17,29.25,56.5,3.475,1002.875,29.667,09,9,81,29.815344056087163,30.670582149778866,30.670582149779378
260,2013-09-18,29.143,58.571,5.557,1003.143,29.25,09,9,81,29.3481259438152,30.22531132594859,30.22531132594913
261,2013-09-19,29.8,61.6,2.96,1001.8,29.143,09,9,81,29.20145090956968,30.036135375681578,30.036135375682118
262,2013-09-20,28.667,70.0,9.583,1003.0,29.8,09,9,81,29.06152107543632,29.292714901437446,29.292714901438185
263,2013-09-21,25.2,89.0,5.18,1003.0,28.667,09,9,81,27.44330325418077,27.382308303068612,27.382308303069447
264,2013-09-22,28.333,79.667,3.083,1001.667,25.2,09,9,81,25.457079104334618,26.829688152673768,26.82968815267435
265,2013-09-23,30.286,68.0,4.5,1001.0,28.333,09,9,81,28.253828481484447,29.078651069237015,29.07865106923761
266,2013-09-24,30.75,65.75,5.788,1002.75,30.286,09,9,81,29.73814067230597,30.030653264293093,30.03065326429375
267,2013-09-25,28.571,75.0,6.614,1005.429,30.75,09,9,81,29.594306686217827,29.392355394913487,29.392355394914276
268,2013-09-26,28.2,78.8,4.08,1006.6,28.571,09,9,81,27.90848020721682,28.26828941571144,28.268289415712157
269,2013-09-27,29.0,71.25,7.412,1005.625,28.2,09,9,81,27.90880059057242,28.613620335251454,28.61362033525212
270,2013-09-28,30.0,67.333,1.233,1005.333,29.0,09,9,81,28.869281676325407,29.560584321368275,29.56058432136885
271,2013-09-29,28.143,79.857,5.557,1003.857,30.0,09,9,81,28.845404438140825,28.70856847779163,28.70856847779242
272,2013-09-30,26.857,84.571,4.229,1004.714,28.143,09,9,81,27.310768202423798,27.586615888175167,27.586615888175924
273,2013-10-01,28.286,68.714,6.371,1007.714,26.857,10,10,100,26.269830542896027,26.01575040794571,26.015750407946488
274,2013-10-02,29.2,61.4,7.42,1010.0,28.286,10,10,100,27.630993829518818,27.79338509689506,27.79338509689582
275,2013-10-03,28.6,59.0,7.4,1008.6,29.2,10,10,100,28.41087518471399,28.76536079838446,28.76536079838523
276,2013-10-04,24.833,84.333,6.783,1007.5,28.6,10,10,100,26.75138482664904,26.112812082351994,26.11281208235299
277,2013-10-05,28.5,69.0,2.088,1004.125,24.833,10,10,100,24.922307064871394,24.488944987768278,24.48894498776894
278,2013-10-06,29.75,66.5,1.85,1005.25,28.5,10,10,100,27.705920486681773,27.782661459998483,27.782661459999225
279,2013-10-07,29.714,66.571,1.586,1008.857,29.75,10,10,100,28.615050949272142,28.83420825291388,28.834208252914664
280,2013-10-08,29.2,69.4,0.0,1009.8,29.714,10,10,100,28.498619661621323,28.63167369609461,28.6316736960954
281,2013-10-09,30.833,65.5,5.567,1010.333,29.2,10,10,100,28.147759846815088,28.288350359582452,28.288350359583262
282,2013-10-10,29.429,66.286,3.971,1010.857,30.833,10,10,100,29.339708497174325,29.658352050264252,29.6583520502651
283,2013-10-11,23.857,89.857,4.243,1010.571,29.429,10,10,100,27.157739901158006,26.44490187226526,26.44490187226631
284,2013-10-12,26.143,82.571,2.914,1008.286,23.857,10,10,100,23.524228128893572,22.468642621030362,22.468642621031144
285,2013-10-13,27.167,84.333,0.617,1007.667,26.143,10,10,100,25.16223445017609,24.332389727633064,24.332389727633906
286,2013-10-14,27.714,74.857,5.557,1007.0,27.167,10,10,100,26.21737179006309,25.78330752285453,25.783307522855367
287,2013-10-15,25.857,76.429,3.7,1009.143,27.714,10,10,100,26.59284946397936,26.188738814745935,26.188738814746788
288,2013-10-16,26.429,75.0,0.0,1009.0,25.857,10,10,100,25.432551003172183,24.92308096778049,24.923080967781225
289,2013-10-17,26.857,76.714,1.057,1010.429,26.429,10,10,100,25.729919133457916,25.207103841823862,25.207103841824647
290,2013-10-18,26.333,73.167,0.0,1010.5,26.857,10,10,100,26.246204226217433,25.917369379347683,25.917369379348425
291,2013-10-19,24.571,69.571,2.114,1011.571,26.333,10,10,100,25.978907550830364,25.69372613971735,25.69372613971807
292,2013-10-20,24.333,67.833,1.55,1010.667,24.571,10,10,100,24.806506297678883,24.39409154982845,24.394091549829085
293,2013-10-21,24.875,63.625,1.388,1009.875,24.333,10,10,100,24.845915401348794,24.563989028375328,24.563989028375914
294,2013-10-22,27.8,53.6,0.0,1011.0,24.875,10,10,100,25.77299001234942,25.941383753870106,25.941383753870586
295,2013-10-23,25.0,67.5,1.162,1013.625,27.8,10,10,100,27.17133382637064,27.141720768047257,27.141720768047982
296,2013-10-24,23.857,73.143,1.057,1013.286,25.0,10,10,100,24.871242239516576,24.318501253893732,24.318501253894432
297,2013-10-25,22.8,75.8,1.86,1011.0,23.857,10,10,100,23.889052668954736,23.097864310184004,23.097864310184704
298,2013-10-26,23.0,78.2,0.74,1011.2,22.8,10,10,100,23.040599175157144,22.057145490018982,22.057145490019657
299,2013-10-27,22.875,66.875,2.55,1010.625,23.0,10,10,100,23.686119535209357,23.1173656766733,23.11736567667389
300,2013-10-28,22.667,63.167,4.933,1010.0,22.875,10,10,100,23.7048141485242,23.225180006932334,23.225180006932913
301,2013-10-29,23.0,62.714,3.971,1011.143,22.667,10,10,100,23.606004593924787,23.133052012287074,23.133052012287628
302,2013-10-30,22.857,67.429,2.386,1012.857,23.0,10,10,100,23.66393198945949,23.07705674765626,23.07705674765686
303,2013-10-31,23.667,58.833,3.083,1012.833,22.857,10,10,100,23.96129577828653,23.66535569809047,23.665355698090977
304,2013-11-01,23.429,69.143,1.057,1013.286,23.667,11,11,121,22.984282873322933,22.362595520758145,22.36259552075878
305,2013-11-02,21.625,65.0,4.638,1014.5,23.429,11,11,121,22.90588974319857,22.366985868717983,22.366985868718615
306,2013-11-03,20.625,57.875,5.562,1016.0,21.625,11,11,121,21.92211136194736,21.483620388965562,21.48362038896613
307,2013-11-04,21.167,54.167,2.467,1017.5,20.625,11,11,121,21.47536734774716,21.134250886620045,21.134250886620535
308,2013-11-05,18.833,74.333,0.0,1017.5,21.167,11,11,121,20.952678127355746,19.947627823630867,19.947627823631535
309,2013-11-06,20.571,66.714,3.186,1015.857,18.833,11,11,121,19.540377768570174,18.57835311664848,18.578353116649104
310,2013-11-07,20.143,73.143,4.5,1015.667,20.571,11,11,121,20.442053085463574,19.368406795833746,19.368406795834453
311,2013-11-08,18.0,82.2,19.912,1015.625,20.143,11,11,121,19.215602646872227,17.556392739606476,17.556392739607478
312,2013-11-09,19.857,73.571,0.529,1016.714,18.0,11,11,121,18.682177988847997,17.43573125921564,17.435731259216297
313,2013-11-10,16.833,72.0,2.467,1016.0,19.857,11,11,121,20.04377067258237,18.98170592134479,18.981705921345462
314,2013-11-11,18.857,61.857,5.814,1013.429,16.833,11,11,121,18.251201681098706,17.26585207027917,17.265852070279777
315,2013-11-12,16.571,71.714,0.8,1013.857,18.857,11,11,121,19.38523330739969,18.27435565623978,18.27435565624043
316,2013-11-13,17.75,65.0,3.012,1014.25,16.571,11,11,121,17.99304248949683,16.909468058679746,16.909468058680346
317,2013-11-14,17.625,63.375,3.475,1015.25,17.75,11,11,121,18.91183229230578,17.979225156893243,17.979225156893833
318,2013-11-15,17.0,67.0,0.925,1016.5,17.625,11,11,121,18.72142086043244,17.680620719565045,17.680620719565646
319,2013-11-16,16.625,69.625,0.0,1018.0,17.0,11,11,121,18.168552776707266,16.992246779593398,16.99224677959401
320,2013-11-17,15.571,67.429,2.386,1017.714,16.625,11,11,121,17.931988284775798,16.772123695290603,16.77212369529122
321,2013-11-18,18.5,55.125,7.413,1016.875,15.571,11,11,121,17.619659042386026,16.755612335888234,16.755612335888788
322,2013-11-19,17.875,63.5,7.175,1015.5,18.5,11,11,121,19.33512022933121,18.408045949484627,18.408045949485267
323,2013-11-20,18.25,58.875,2.55,1012.75,17.875,11,11,121,19.251622246287127,18.508227205533537,18.50822720553407
324,2013-11-21,17.875,66.25,2.088,1013.125,18.25,11,11,121,19.174912576082168,18.197158349632158,18.19715834963276
325,2013-11-22,17.625,74.875,1.162,1015.75,17.875,11,11,121,18.508297543372045,17.194553903762962,17.19455390376364
326,2013-11-23,18.143,77.857,0.8,1014.571,17.625,11,11,121,18.19201698879648,16.75273728946385,16.75273728946456
327,2013-11-24,19.125,58.875,5.088,1014.5,18.143,11,11,121,19.367841332659992,18.611008293517,18.611008293517564
328,2013-11-25,21.25,49.875,9.5,1012.875,19.125,11,11,121,20.385375281353667,19.97966652527937,19.979666525279903
329,2013-11-26,21.25,51.375,9.75,1011.75,21.25,11,11,121,21.841756946378204,21.55308390827119,21.553083908271752
330,2013-11-27,19.125,68.5,2.788,1014.75,21.25,11,11,121,21.213853555551704,20.391577043273344,20.39157704327399
331,2013-11-28,18.625,71.875,1.85,1017.75,19.125,11,11,121,19.539107256235663,18.429736869671856,18.429736869672517
332,2013-11-29,17.75,66.625,4.862,1016.875,18.625,11,11,121,19.34291572839349,18.343441850747837,18.343441850748484
333,2013-11-30,17.875,69.625,11.812,1015.875,17.75,11,11,121,18.349592351805093,17.069595450711695,17.06959545071246
334,2013-12-01,18.0,65.0,1.586,1016.143,17.875,12,12,144,17.566242098634312,18.038624669703694,18.038624669704085
335,2013-12-02,17.25,73.25,1.85,1015.875,18.0,12,12,144,17.243420881329026,17.41491701722478,17.414917017225257
336,2013-12-03,17.5,73.5,1.388,1016.75,17.25,12,12,144,16.70256833873494,16.829649217994998,16.82964921799548
337,2013-12-04,17.143,71.857,4.229,1017.0,17.5,12,12,144,16.877178744071962,17.038855058095557,17.038855058096058
338,2013-12-05,17.143,69.0,6.886,1015.286,17.143,12,12,144,16.677805975004592,16.88767789811736,16.88767789811787
339,2013-12-06,16.125,72.375,3.712,1014.0,17.143,12,12,144,16.609233191953972,16.739227956870174,16.73922795687068
340,2013-12-07,16.0,80.5,1.162,1014.25,16.125,12,12,144,15.551609445719123,15.36128953786372,15.361289537864284
341,2013-12-08,16.5,83.625,0.0,1014.0,16.0,12,12,144,15.343254795096588,15.047093291068943,15.047093291069528
342,2013-12-09,16.125,79.25,2.312,1013.5,16.5,12,12,144,15.849149460169514,15.709613419811049,15.709613419811614
343,2013-12-10,15.5,81.75,2.55,1013.75,16.125,12,12,144,15.447716622911056,15.19183944700292,15.191839447003513
344,2013-12-11,16.625,71.875,6.475,1014.125,15.5,12,12,144,15.360268370986969,15.378611426796608,15.37861142679716
345,2013-12-12,17.75,62.375,16.9,1012.5,16.625,12,12,144,16.32172132169968,16.60650780038106,16.606507800381635
346,2013-12-13,17.143,67.714,11.629,1012.0,17.75,12,12,144,17.034978741276547,17.259436518341698,17.25943651834225
347,2013-12-14,16.143,79.0,0.8,1012.571,17.143,12,12,144,16.37301733445388,16.29965007013918,16.299650070139712
348,2013-12-15,15.5,86.25,2.55,1015.125,16.143,12,12,144,15.239728644068023,14.818963355192139,14.818963355192778
349,2013-12-16,15.25,89.5,1.162,1015.625,15.5,12,12,144,14.65731594052734,14.10048384850122,14.100483848501888
350,2013-12-17,14.75,92.875,0.925,1014.25,15.25,12,12,144,14.317906088637855,13.626089253682313,13.626089253683016
351,2013-12-18,14.875,93.0,2.088,1012.625,14.75,12,12,144,13.914342456200764,13.173809623033083,13.173809623033808
352,2013-12-19,16.125,89.125,3.25,1012.875,14.875,12,12,144,14.159532651419958,13.552489495594441,13.55248949559514
353,2013-12-20,15.375,91.375,4.413,1016.0,16.125,12,12,144,14.917949158714933,14.28111236306442,14.281112363065137
354,2013-12-21,14.75,94.0,0.462,1017.0,15.375,12,12,144,14.367283121834529,13.647438262245744,13.64743826224645
355,2013-12-22,15.25,94.0,1.388,1018.375,14.75,12,12,144,13.886662239632077,13.119088059721024,13.11908805972175
356,2013-12-23,14.25,88.25,9.025,1020.5,15.25,12,12,144,14.297038431596953,13.662054714312317,13.662054714313076
357,2013-12-24,13.5,84.75,5.788,1021.375,14.25,12,12,144,13.844426701158447,13.32831428205774,13.328314282058429
358,2013-12-25,13.667,63.167,34.488,1020.625,13.5,12,12,144,13.482947523858627,13.31805767964296,13.318057679643804
359,2013-12-26,12.125,67.625,4.4,1019.25,13.667,12,12,144,14.306130588283384,14.408392151321321,14.408392151321824
360,2013-12-27,11.875,79.875,1.162,1018.625,12.125,12,12,144,12.687797124678962,12.298211939622695,12.298211939623295
361,2013-12-28,10.875,70.0,5.325,1019.25,11.875,12,12,144,12.864421548190204,12.766557982026411,12.766557982026969
362,2013-12-29,10.571,69.429,5.325,1018.5,10.875,12,12,144,12.168838524092113,12.03644802751507,12.036448027515636
363,2013-12-30,12.375,79.5,6.475,1018.125,10.571,12,12,144,11.41901543512817,10.882333904528132,10.882333904528815
364,2013-12-31,14.5,89.375,4.863,1020.5,12.375,12,12,144,12.288796558445082,11.51096208607583,11.510962086076578
365,2014-01-01,13.375,89.625,7.65,1021.0,14.5,01,1,1,13.044766125010144,13.246890996799744,13.246890996800307
366,2014-01-02,11.0,78.375,8.1,1020.25,13.375,01,1,1,12.769439848899655,13.278485608352984,13.278485608353412
367,2014-01-03,12.5,74.875,5.325,1017.75,11.0,01,1,1,11.307694448081282,11.770457235732666,11.770457235732977
368,2014-01-04,12.875,88.125,1.162,1016.25,12.5,01,1,1,11.869844013948839,12.03788899672786,12.037888996728283
369,2014-01-05,12.375,89.0,0.462,1014.5,12.875,01,1,1,12.119663236832057,12.299103452230378,12.299103452230813
370,2014-01-06,11.429,86.286,27.338,1017.625,12.375,01,1,1,11.068208130177931,10.92545486996834,10.925454869969078
371,2014-01-07,12.143,72.286,20.6,1017.75,11.429,01,1,1,11.277569724546582,11.660126879631362,11.660126879631848
372,2014-01-08,11.875,76.875,1.85,1017.875,12.143,01,1,1,12.14297588402973,12.683882918396955,12.68388291839726
373,2014-01-09,12.833,83.0,1.233,1017.0,11.875,01,1,1,11.667112594595876,11.966708880314057,11.966708880314417
374,2014-01-10,12.375,85.375,0.0,1016.625,12.833,01,1,1,12.281455698306155,12.597222529231235,12.597222529231626
375,2014-01-11,12.125,82.625,6.725,1019.625,12.375,01,1,1,11.879180135532238,12.160638636187329,12.160638636187768
376,2014-01-12,12.875,80.875,3.25,1020.75,12.125,01,1,1,11.890626671656916,12.26280797899145,12.262807978991814
377,2014-01-13,14.0,72.375,1.162,1019.375,12.875,01,1,1,12.914750632497798,13.697233885679557,13.697233885679827
378,2014-01-14,14.875,76.75,2.788,1017.0,14.0,01,1,1,13.464169413343914,14.164041018863701,14.16404101886406
379,2014-01-15,12.0,93.5,0.462,1019.75,14.875,01,1,1,13.34590427335413,13.539875019516137,13.53987501951666
380,2014-01-16,12.286,90.571,1.586,1019.571,12.0,01,1,1,11.374914663640402,11.401735496295908,11.401735496296352
381,2014-01-17,12.0,95.75,1.162,1017.625,12.286,01,1,1,11.340493100010555,11.208144422659224,11.208144422659725
382,2014-01-18,12.5,94.25,1.85,1020.25,12.0,01,1,1,11.18614041813051,11.073633612289683,11.073633612290168
383,2014-01-19,14.5,84.5,3.475,1023.0,12.5,01,1,1,11.977058938624044,12.246279103280605,12.24627910328102
384,2014-01-20,14.625,83.5,4.413,1021.375,14.5,01,1,1,13.444705952710953,13.918046742989826,13.918046742990287
385,2014-01-21,13.571,96.857,7.171,1020.571,14.625,01,1,1,12.794693513480084,12.748214918544415,12.748214918545049
386,2014-01-22,15.25,96.125,6.712,1019.875,13.571,01,1,1,12.081996463727698,11.973862498671805,11.973862498672405
387,2014-01-23,15.625,90.125,6.712,1020.25,15.25,01,1,1,13.591650808794617,13.856163258527124,13.856163258527697
388,2014-01-24,13.875,88.875,8.113,1019.25,15.625,01,1,1,13.881505259578901,14.206266854946175,14.20626685494676
389,2014-01-25,11.75,95.625,8.338,1019.75,13.875,01,1,1,12.276748392618213,12.191653300704836,12.191653300705457
390,2014-01-26,14.375,85.75,8.812,1019.125,11.75,01,1,1,11.20952825808268,11.290119615736184,11.290119615736664
391,2014-01-27,16.625,72.375,9.95,1018.75,14.375,01,1,1,13.731104772933909,14.525584535289795,14.525584535290205
392,2014-01-28,16.625,69.875,7.412,1016.75,16.625,01,1,1,15.559764004081021,16.68498995864422,16.68498995864462
393,2014-01-29,14.875,81.875,4.625,1018.625,16.625,01,1,1,15.055732605026266,15.777697884090214,15.777697884090701
394,2014-01-30,14.5,83.25,0.925,1019.375,14.875,01,1,1,13.835146426756507,14.400477227145487,14.40047722714591
395,2014-01-31,14.75,82.5,3.012,1019.25,14.5,01,1,1,13.536718317735776,14.066582771724002,14.066582771724434
396,2014-02-01,14.0,79.375,2.55,1019.75,14.75,02,2,4,15.423712748091102,14.655487258607721,14.655487258608442
397,2014-02-02,15.25,76.125,1.85,1016.875,14.0,02,2,4,15.06204692019855,14.368096914878274,14.36809691487893
398,2014-02-03,18.429,63.857,12.288,1014.125,15.25,02,2,4,16.24950292442673,15.953589774359834,15.95358977436053
399,2014-02-04,18.857,65.429,13.425,1011.0,18.429,02,2,4,18.437891654508103,18.302707214850916,18.302707214851722
400,2014-02-05,17.0,72.75,1.625,1011.5,18.857,02,2,4,18.749353397896773,18.541460127801606,18.541460127802345
401,2014-02-06,18.5,65.375,6.013,1010.875,17.0,02,2,4,17.63343438990502,17.498778698453833,17.498778698454508
402,2014-02-07,19.625,67.25,15.05,1009.25,18.5,02,2,4,18.350075344734503,18.13019885772334,18.13019885772418
403,2014-02-08,13.625,85.375,8.113,1011.375,19.625,02,2,4,18.486372946114123,17.77871150737958,17.77871150738055
404,2014-02-09,12.875,63.375,9.262,1012.0,13.625,02,2,4,15.189937219855768,14.83431776830535,14.834317768305963
405,2014-02-10,12.625,61.75,3.7,1012.5,12.875,02,2,4,14.89733439412043,14.62431234562392,14.624312345624428
406,2014-02-11,13.375,64.625,3.7,1013.5,12.625,02,2,4,14.575224685153815,14.177766449153797,14.177766449154328
407,2014-02-12,13.25,67.0,9.262,1013.5,13.375,02,2,4,14.830991966292498,14.323288246068643,14.323288246069286
408,2014-02-13,15.25,64.5,4.875,1013.625,13.25,02,2,4,14.997652676332919,14.634443937966216,14.634443937966774
409,2014-02-14,13.0,95.5,5.338,1011.875,15.25,02,2,4,14.908194181021095,13.543316043352743,13.543316043353677
410,2014-02-15,12.375,89.5,3.938,1012.875,13.0,02,2,4,13.617585131466637,12.327470278954761,12.327470278955564
411,2014-02-16,13.5,79.0,8.788,1016.0,12.375,02,2,4,13.53250987431142,12.515280762735983,12.515280762736722
412,2014-02-17,15.125,66.125,12.725,1017.75,13.5,02,2,4,14.858383879556492,14.343567587897954,14.343567587898637
413,2014-02-18,15.25,60.125,8.8,1017.375,15.125,02,2,4,16.4491449774942,16.33052815837188,16.33052815837249
414,2014-02-19,15.125,75.375,1.85,1016.625,15.25,02,2,4,16.003416404858974,15.429373862469335,15.429373862470017
415,2014-02-20,16.125,78.625,1.862,1014.75,15.125,02,2,4,15.752974880293667,15.049729657794764,15.049729657795478
416,2014-02-21,17.125,72.25,8.788,1014.25,16.125,02,2,4,16.577631595872642,16.086013360108666,16.086013360109423
417,2014-02-22,16.625,85.625,6.25,1017.375,17.125,02,2,4,16.722071192993376,15.846817541742457,15.846817541743349
418,2014-02-23,16.5,80.0,7.888,1019.375,16.625,02,2,4,16.586369009071966,15.858586952020513,15.858586952021348
419,2014-02-24,16.375,69.375,5.338,1018.625,16.5,02,2,4,17.095832924535138,16.786288996046487,16.78628899604718
420,2014-02-25,18.125,69.0,0.925,1017.25,16.375,02,2,4,17.15892237238298,16.915902041196546,16.915902041197178
421,2014-02-26,18.75,71.125,2.088,1014.25,18.125,02,2,4,18.285291713136235,18.076778469854858,18.07677846985556
422,2014-02-27,18.625,76.625,7.175,1013.125,18.75,02,2,4,18.311668557841163,17.87514899924403,17.875148999244878
423,2014-02-28,15.625,88.375,5.8,1013.125,18.625,02,2,4,17.68622715655179,16.826623098172735,16.826623098173684
424,2014-03-01,16.143,87.286,4.243,1015.286,15.625,03,3,9,16.859712385186636,15.838722712312382,15.838722712312963
425,2014-03-02,16.125,79.0,5.788,1017.125,16.143,03,3,9,17.594202793409384,16.842396911451267,16.842396911451797
426,2014-03-03,17.875,65.625,3.7,1016.25,16.125,03,3,9,18.30201214135337,18.073070658120503,18.073070658120866
427,2014-03-04,18.75,66.375,3.712,1016.5,17.875,03,3,9,19.531156675539236,19.225101518222964,19.225101518223383
428,2014-03-05,18.875,67.0,5.325,1016.125,18.75,03,3,9,20.084244448438195,19.70786617316144,19.70786617316192
429,2014-03-06,18.375,64.0,4.638,1016.375,18.875,03,3,9,20.343075806642425,20.08340896604982,20.083408966050264
430,2014-03-07,18.5,62.875,6.712,1017.125,18.375,03,3,9,19.973010132995952,19.739796890197066,19.73979689019751
431,2014-03-08,19.875,63.875,9.962,1017.0,18.5,03,3,9,19.914835196963043,19.595630938857298,19.59563093885779
432,2014-03-09,22.0,56.625,7.65,1014.5,19.875,03,3,9,21.336692383233967,21.278462571277956,21.278462571278382
433,2014-03-10,20.0,63.875,10.888,1014.375,22.0,03,3,9,22.419176316971008,21.988383543241383,21.988383543241987
434,2014-03-11,20.714,70.0,15.6,1013.714,20.0,03,3,9,20.526818016213962,19.86045102254591,19.860451022546584
435,2014-03-12,20.0,68.875,6.488,1016.25,20.714,03,3,9,21.377748514595925,20.860604673452738,20.86060467345331
436,2014-03-13,19.0,60.625,9.95,1016.25,20.0,03,3,9,21.160264055598493,20.918781794240257,20.918781794240758
437,2014-03-14,19.625,61.25,5.8,1015.0,19.0,03,3,9,20.533012684966632,20.354895129169506,20.35489512916994
438,2014-03-15,21.625,62.625,2.788,1016.375,19.625,03,3,9,21.009974587231248,20.805828678205774,20.805828678206197
439,2014-03-16,23.125,58.5,6.25,1015.375,21.625,03,3,9,22.55381872361864,22.396817028987577,22.396817028988053
440,2014-03-17,26.25,52.125,6.712,1011.25,23.125,03,3,9,23.93821524445703,23.96748447200572,23.967484472006184
441,2014-03-18,24.857,53.429,9.8,1012.857,26.25,03,3,9,26.040951494141716,25.890786794768847,25.890786794769454
442,2014-03-19,21.75,57.375,10.188,1013.25,24.857,03,3,9,24.827254319778646,24.565419806341215,24.56541980634183
443,2014-03-20,21.5,55.0,7.4,1010.75,21.75,03,3,9,22.780958583846257,22.733322645377445,22.733322645377903
444,2014-03-21,22.5,64.75,5.338,1007.125,21.5,03,3,9,22.184327693286143,21.81324420596549,21.813244205966022
445,2014-03-22,25.0,59.5,3.012,1007.0,22.5,03,3,9,23.237025255471394,23.063948139373423,23.063948139373895
446,2014-03-23,22.75,61.875,9.025,1010.625,25.0,03,3,9,24.7453305339208,24.329899064334636,24.329899064335287
447,2014-03-24,22.375,73.125,9.488,1011.625,22.75,03,3,9,22.550459316770855,21.777191692319057,21.777191692319768
448,2014-03-25,24.625,60.25,2.775,1010.5,22.375,03,3,9,23.116993203676593,22.923114941562055,22.923114941562527
449,2014-03-26,25.125,58.875,2.775,1010.625,24.625,03,3,9,24.812686127551913,24.60611389647037,24.6061138964709
450,2014-03-27,23.5,63.25,4.888,1011.75,25.125,03,3,9,24.894926107667363,24.48333778086987,24.483337780870485
451,2014-03-28,24.429,67.571,4.5,1011.143,23.5,03,3,9,23.518690607566377,22.999033059438027,22.999033059438634
452,2014-03-29,25.875,55.625,8.35,1011.25,24.429,03,3,9,24.659770650242965,24.500296778646586,24.500296778647147
453,2014-03-30,24.125,46.75,13.9,1009.875,25.875,03,3,9,25.97208303546578,26.02116408397584,26.02116408397642
454,2014-03-31,24.125,44.125,13.2,1008.25,24.125,03,3,9,24.85609376835833,25.061063065162955,25.061063065163438
455,2014-04-01,24.875,45.75,9.712,1006.125,24.125,04,4,16,25.831038295646117,25.581939826630848,25.581939826631427
456,2014-04-02,26.75,43.375,7.175,1005.75,24.875,04,4,16,26.568086921508375,26.3736926683804,26.373692668380937
457,2014-04-03,25.0,48.0,10.425,1010.375,26.75,04,4,16,27.598221036014216,27.016603265850666,27.016603265851312
458,2014-04-04,25.857,47.857,11.914,1009.857,25.0,04,4,16,26.29330398461596,25.855776613963787,25.855776613964434
459,2014-04-05,27.375,44.0,9.262,1008.875,25.857,04,4,16,27.184089026060324,26.84774689470868,26.847746894709257
460,2014-04-06,30.125,45.25,6.712,1007.5,27.375,04,4,16,28.299242896229543,27.814063711041552,27.81406371104213
461,2014-04-07,27.25,47.625,12.962,1009.625,30.125,04,4,16,29.98119807588347,29.069785443475304,29.069785443476007
462,2014-04-08,25.75,41.875,12.725,1010.375,27.25,04,4,16,28.190432742452764,27.756700490600323,27.756700490600934
463,2014-04-09,25.75,35.25,12.738,1010.25,25.75,04,4,16,27.429974601231088,27.377181714204692,27.37718171420522
464,2014-04-10,26.375,29.25,12.5,1010.875,25.75,04,4,16,27.731946464588155,27.903677965825427,27.903677965825892
465,2014-04-11,28.143,29.0,10.057,1008.571,26.375,04,4,16,28.27129606118399,28.42948458099662,28.42948458099705
